Swedish_Lemma,English_Lemma,Chinese_Lemma,POS
allergisk,allergic,过敏的,ADJ
delaktig,involved,参与的,ADJ
ansluta,connect,连接,VERB
delaktighet,participation,参与,NOUN
stil,style,风格,NOUN
delning,division,分割,NOUN
deltagare,participant,参与者,NOUN
deltaga,participate,参与,VERB
deltagande,participation,参与,NOUN
demokrati,democracy,民主,NOUN
säsong,season,季节,NOUN
demokratisk,democratic,民主的,ADJ
demon,demon,恶魔,NOUN
demonstration,demonstration,示威,NOUN
sök,search,搜索,NOUN
introducera,introduce,介绍,VERB
tant,older woman,老妇人,NOUN
detaljerad,detailed,详细的,ADJ
notera,note,记录,VERB
egentlig,actual,真正的,ADJ
ekonomiskt,economically,经济地,ADV
ekologiskt,organically,有机地,ADV
organisera,organize,组织,VERB
inkludera,include,包括,VERB
trasig,broken,破碎的,ADJ
trivas,thrive,过得舒适,VERB
trygg,safe,安全的,ADJ
elektriker,electrician,电工,NOUN
elektronik,electronics,电子,NOUN
älg,moose,驼鹿,NOUN
elit,elite,精英,NOUN
stödja,support,支持,VERB
minska,reduce,减少,VERB
vakt,guard,守卫,NOUN
vald,chosen,被选择的,ADJ
emotionell,emotional,情感的,ADJ
empati,empathy,同理心,NOUN
verka,seem,似乎,VERB
empatisk,empathetic,有同理心的,ADJ
energisk,energetic,精力充沛的,ADJ
engagera,engage,使参与,VERB
engagemang,commitment,投入,NOUN
väcka,wake,唤醒,VERB
entré,entrance,入口,NOUN
erfarenhet,experience,经验,NOUN
erinran,reminder,提醒,NOUN
erövra,conquer,征服,VERB
erövring,conquest,征服,NOUN
ess,ace,王牌,NOUN
kostnad,cost,成本,NOUN
estetik,aesthetics,美学,NOUN
estetisk,aesthetic,美学的,ADJ
etablera,establish,建立,VERB
höja,raise,提高,VERB
etnisk,ethnic,种族的,ADJ
evighet,eternity,永恒,NOUN
existens,existence,存在,NOUN
diskussion,discussion,讨论,NOUN
faktisk,actual,实际的,ADJ
farm,farm,农场,NOUN
farmare,farmer,农场主,NOUN
kvalitet,quality,质量,NOUN
fas,phase,阶段,NOUN
fascinerande,fascinating,迷人的,ADJ
fascinerad,fascinated,着迷的,ADJ
fascinera,fascinate,使着迷,VERB
fastighet,property,房产,NOUN
fastighetsägare,property owner,房主,NOUN
fastlåst,locked,锁定的,ADJ
fastslå,determine,确定,VERB
fattigdom,poverty,贫困,NOUN
färdighet,skill,技能,NOUN
fälla,trap,陷阱,NOUN
garn,yarn,毛线,NOUN
hat,hatred,仇恨,NOUN
giftig,toxic,有毒的,ADJ
system,system,系统,NOUN
glidande,sliding,滑动的,ADJ
punktera,puncture,刺破,VERB
publik,audience,观众,NOUN
titel,title,标题,NOUN
imponera,impress,给...留下深刻印象,VERB
informera,inform,通知,VERB
jämföra,compare,比较,VERB
mäta,measure,测量,VERB
negativ,negative,否定的,ADJ
ramla,fall,摔倒,VERB
reagera,react,反应,VERB
skandal,scandal,丑闻,NOUN
skräck,horror,恐怖,NOUN
stöld,theft,盗窃,NOUN
svimma,faint,晕倒,VERB
undantag,exception,例外,NOUN
underhållning,entertainment,娱乐,NOUN
utseende,appearance,外貌,NOUN
eftertanke,reflection,深思,NOUN
trivsel,wellbeing,舒适感,NOUN
utgåva,edition,版本,NOUN
dammsugare,vacuum cleaner,吸尘器,NOUN
plåster,bandage,创可贴,NOUN
strykjärn,clothes iron,熨斗,NOUN
återlämning,return of loan,归还,NOUN
sambo,cohabiting partner,同居伴侣,NOUN
buffé,buffet,自助餐,NOUN
dokumentarfilm,documentary film,纪录片,NOUN
fritidsgård,youth centre,青年活动中心,NOUN
passkontroll,passport control,护照检查,NOUN
skattedeklaration,tax return,纳税申报,NOUN
utkomst,livelihood,生计,NOUN
tandvård,dental care,牙科保健,NOUN
hudvård,skincare,护肤,NOUN
bostadsbrist,housing shortage,住房短缺,NOUN
halvbror,half brother,同父异母兄弟,NOUN
kärlekshistoria,love story,爱情故事,NOUN
budgetera,budget,做预算,VERB
tillgodose,meet needs,满足需求,VERB
förknippa,associate,联想,VERB
återspegla,reflect,反映,VERB
prestera,perform,表现,VERB
utställa,exhibit,展出,VERB
kladda,make a mess,乱涂,VERB
förestående,upcoming,即将来临的,ADJ
utsliten,worn out,磨损的,ADJ
