Spanish_Lemma,English_Lemma,Chinese_Lemma,POS
ancho,wide,宽的,ADJ
aplaudir,to applaud,鼓掌,VERB
ardilla,squirrel,松鼠,NOUN
arquitecto,architect,建筑师,NOUN
astronauta,astronaut,宇航员,NOUN
aula,classroom,教室,NOUN
balcón,balcony,阳台,NOUN
biología,biology,生物学,NOUN
blando,soft,柔软的,ADJ
bocadillo,sandwich,三明治,NOUN
boli,ballpoint pen,圆珠笔,NOUN
bombero,firefighter,消防员,NOUN
bombilla,light bulb,灯泡,NOUN
bota,boot,靴子,NOUN
burro,donkey,驴,NOUN
buzón,mailbox,邮箱,NOUN
búho,owl,猫头鹰,NOUN
cacahuete,peanut,花生,NOUN
cadera,hip,臀部,NOUN
cajero,cashier,出纳员,NOUN
calendario,calendar,日历,NOUN
canela,cinnamon,肉桂,NOUN
carnicero,butcher,屠夫,NOUN
carpeta,folder,文件夹,NOUN
cartero,postman,邮递员,NOUN
cartón,cardboard,硬纸板,NOUN
catedral,cathedral,大教堂,NOUN
cazadora,jacket,夹克,NOUN
cebolla,onion,洋葱,NOUN
centímetro,centimeter,厘米,NOUN
cepillo,brush,刷子,NOUN
cereza,cherry,樱桃,NOUN
cesta,basket,篮子,NOUN
charlar,to chat,聊天,VERB
chicle,chewing gum,口香糖,NOUN
chile,chili pepper,辣椒,NOUN
chimpancé,chimpanzee,黑猩猩,NOUN
ciervo,deer,鹿,NOUN
cintura,waist,腰,NOUN
clavo,nail,钉子,NOUN
codo,elbow,肘,NOUN
colchón,mattress,床垫,NOUN
continente,continent,大陆,NOUN
copiar,to copy,复制,VERB
cortina,curtain,窗帘,NOUN
cuadrado,square,正方形,NOUN
cuervo,raven,乌鸦,NOUN
describir,to describe,描述,VERB
descuento,discount,折扣,NOUN
dibujar,to draw,绘画,VERB
empujar,to push,推,VERB
filosofía,philosophy,哲学,NOUN
fotógrafo,photographer,摄影师,NOUN
galleta,cookie,饼干,NOUN
granjero,farmer,农民,NOUN
griego,Greek,希腊语,NOUN
guante,glove,手套,NOUN
hada,fairy,仙女,NOUN
ingeniería,engineering,工程学,NOUN
inodoro,toilet,马桶,NOUN
interruptor,switch,开关,NOUN
jamón,ham,火腿,NOUN
juntar,join,聚集,VERB
lavandería,laundry,洗衣店,NOUN
linterna,flashlight,手电筒,NOUN
literatura,literature,文学,NOUN
madrugada,early morning,凌晨,NOUN
ocupar,to occupy,占据,VERB
odiar,to hate,憎恨,VERB
paisaje,landscape,风景,NOUN
pasajero,passenger,乘客,NOUN
pastilla,pill,药片,NOUN
rama,branch,树枝,NOUN
saludo,greeting,问候,NOUN
significar,to mean,意味着,VERB
suegra,mother-in-law,岳母,NOUN
adivinar,to guess,猜测,VERB
almendra,almond,杏仁,NOUN
billón,trillion,万亿,NUM
chivo,male goat,公山羊,NOUN
cisne,swan,天鹅,NOUN
colibrí,hummingbird,蜂鸟,NOUN
culebra,snake,蛇,NOUN
chacal,jackal,胡狼,NOUN
cuajada,curd,凝乳,NOUN
cutis,complexion,肤色,NOUN
cogote,nape,后颈,NOUN
dependiente,clerk,店员,NOUN
despertador,alarm clock,闹钟,NOUN
detergente,detergent,洗涤剂,NOUN
encendedor,lighter,打火机,NOUN
enchufar,to plug in,插入,VERB
enfermero,nurse,护士,NOUN
escoba,broom,扫帚,NOUN
fresa,strawberry,草莓,NOUN
frigorífico,refrigerator,冰箱,NOUN
harina,flour,面粉,NOUN
hervir,to boil,煮沸,VERB
ingrediente,ingredient,成分,NOUN
insecto,insect,昆虫,NOUN
kilogramo,kilogram,千克,NOUN
kilómetro,kilometer,公里,NOUN
labio,lip,嘴唇,NOUN
lavadora,washing machine,洗衣机,NOUN
lavavajillas,dishwasher,洗碗机,NOUN
mezclar,to mix,混合,VERB
morder,to bite,咬,VERB
nacionalidad,nationality,国籍,NOUN
ocupación,occupation,职业,NOUN
prometer,promise,承诺,VERB
reservar,to reserve,预订,VERB
secar,to dry,弄干,VERB
sorprender,to surprise,使惊讶,VERB
sumar,to add,相加,VERB
tapar,to cover,覆盖,VERB
traducir,to translate,翻译,VERB
tranquilizar,to calm down,使平静,VERB
