Chinese_Lemma,English_Lemma,Chinese_Lemma,POS
人工林,plantation,人工林,NOUN
社区,community,社区,NOUN
社交,socializing,社交,NOUN
社论,editorial,社论,NOUN
社团,association,社团,NOUN
社会学家,sociologist,社会学家,NOUN
社会科学,social science,社会科学,NOUN
社会地位,social status,社会地位,NOUN
社会阶层,social class,社会阶层,NOUN
社会问题,social issue,社会问题,NOUN
社会现象,social phenomenon,社会现象,NOUN
社会制度,social system,社会制度,NOUN
社会保障,social security,社会保障,NOUN
社会福利,social welfare,社会福利,NOUN
社会保险,social insurance,社会保险,NOUN
社会公德,social morality,社会公德,NOUN
社会秩序,social order,社会秩序,NOUN
社会治安,public security,社会治安,NOUN
社会舆论,public opinion,社会舆论,NOUN
社会压力,social pressure,社会压力,NOUN
社会责任,social responsibility,社会责任,NOUN
社会贡献,social contribution,社会贡献,NOUN
社会价值,social value,社会价值,NOUN
社会标准,social standard,社会标准,NOUN
社会规范,social norm,社会规范,NOUN
社会风俗,social custom,社会风俗,NOUN
社会习惯,social habit,社会习惯,NOUN
社会传统,social tradition,社会传统,NOUN
社会变革,social change,社会变革,NOUN
社会进步,social progress,社会进步,NOUN
社会发展,social development,社会发展,NOUN
社会稳定,social stability,社会稳定,NOUN
社会动荡,social turmoil,社会动荡,NOUN
社会矛盾,social conflict,社会矛盾,NOUN
社会和谐,social harmony,社会和谐,NOUN
社会公平,social fairness,社会公平,NOUN
社会正义,social justice,社会正义,NOUN
社会平等,social equality,社会平等,NOUN
社会歧视,social discrimination,社会歧视,NOUN
社会偏见,social prejudice,社会偏见,NOUN
社会包容,social inclusion,社会包容,NOUN
社会排斥,social exclusion,社会排斥,NOUN
社会融入,social integration,社会融入,NOUN
社会流动,social mobility,社会流动,NOUN
社会分层,social stratification,社会分层,NOUN
社会结构,social structure,社会结构,NOUN
社会组织,social organization,社会组织,NOUN
社会网络,social network,社会网络,NOUN
社会关系,social relations,社会关系,NOUN
社会互动,social interaction,社会互动,NOUN
社会沟通,social communication,社会沟通,NOUN
社会协作,social collaboration,社会协作,NOUN
社会合作,social cooperation,社会合作,NOUN
社会竞争,social competition,社会竞争,NOUN
社会冲突,social conflict,社会冲突,NOUN
社会调解,social mediation,社会调解,NOUN
社会仲裁,social arbitration,社会仲裁,NOUN
社会和解,social reconciliation,社会和解,NOUN
社会妥协,social compromise,社会妥协,NOUN
社会共识,social consensus,社会共识,NOUN
社会契约,social contract,社会契约,NOUN
社会信任,social trust,社会信任,NOUN
社会信用,social credit,社会信用,NOUN
社会身份,social identity,社会身份,NOUN
社会角色,social role,社会角色,NOUN
社会期望,social expectation,社会期望,NOUN
社会认可,social recognition,社会认可,NOUN
社会等级,social hierarchy,社会等级,NOUN
社会不平等,social inequality,社会不平等,NOUN
社会权利,social rights,社会权利,NOUN
社会义务,social obligation,社会义务,NOUN
社会效益,social benefit,社会效益,NOUN
社会成本,social cost,社会成本,NOUN
社会危机,social crisis,社会危机,NOUN
社会趋势,social trend,社会趋势,NOUN
社会风气,social ethos,社会风气,NOUN
社会习俗,social custom,社会习俗,NOUN
社会演变,social evolution,社会演变,NOUN
社会变迁,social change,社会变迁,NOUN
社会转型,social transformation,社会转型,NOUN
社会改革,social reform,社会改革,NOUN
社会革命,social revolution,社会革命,NOUN
社会运动,social movement,社会运动,NOUN
社会活动,social activity,社会活动,NOUN
社会事件,social event,社会事件,NOUN
社会新闻,social news,社会新闻,NOUN
社会评论,social commentary,社会评论,NOUN
社会批评,social criticism,社会批评,NOUN
社会倡议,social initiative,社会倡议,NOUN
社会呼吁,social appeal,社会呼吁,NOUN
社会动员,social mobilization,社会动员,NOUN
社会参与,social participation,社会参与,NOUN
社会行动,social action,社会行动,NOUN
社会实践,social practice,社会实践,NOUN
社会实验,social experiment,社会实验,NOUN
社会调查,social survey,社会调查,NOUN
社会研究,social research,社会研究,NOUN
社会分析,social analysis,社会分析,NOUN
社会评估,social assessment,社会评估,NOUN
社会统计,social statistics,社会统计,NOUN
社会反思,social reflection,社会反思,NOUN
社会觉悟,social awareness,社会觉悟,NOUN
社会觉醒,social awakening,社会觉醒,NOUN
社会启蒙,social enlightenment,社会启蒙,NOUN
法治,rule of law,法治,NOUN
人权,human rights,人权,NOUN
宽容,tolerance,宽容,NOUN
同理,empathy,同理,NOUN
芯片,chip,芯片,NOUN
半导体,semiconductor,半导体,NOUN
处理器,processor,处理器,NOUN
内存,memory,内存,NOUN
硬盘,hard drive,硬盘,NOUN
主板,motherboard,主板,NOUN
显卡,graphics card,显卡,NOUN
声卡,sound card,声卡,NOUN
网卡,network card,网卡,NOUN
电源,power supply,电源,NOUN
散热器,heatsink,散热器,NOUN
机箱,case,机箱,NOUN
显示器,monitor,显示器,NOUN
耳机,headphones,耳机,NOUN
音箱,speaker,音箱,NOUN
摄像头,webcam,摄像头,NOUN
打印机,printer,打印机,NOUN
扫描仪,scanner,扫描仪,NOUN
投影仪,projector,投影仪,NOUN
路由器,router,路由器,NOUN
交换机,switch,交换机,NOUN
服务器,server,服务器,NOUN
客户端,client,客户端,NOUN
浏览器,browser,浏览器,NOUN
操作系统,operating system,操作系统,NOUN
数据库,database,数据库,NOUN
云计算,cloud computing,云计算,NOUN
物联网,Internet of Things,物联网,NOUN
蓝牙,Bluetooth,蓝牙,NOUN
二维码,QR code,二维码,NOUN
条形码,barcode,条形码,NOUN
电子支付,electronic payment,电子支付,NOUN
移动支付,mobile payment,移动支付,NOUN
数字货币,digital currency,数字货币,NOUN
加密货币,cryptocurrency,加密货币,NOUN
比特币,Bitcoin,比特币,NOUN
以太坊,Ethereum,以太坊,NOUN
智能合约,smart contract,智能合约,NOUN
去中心化,decentralization,去中心化,NOUN
元宇宙,metaverse,元宇宙,NOUN
虚拟现实,virtual reality,虚拟现实,NOUN
增强现实,augmented reality,增强现实,NOUN
混合现实,mixed reality,混合现实,NOUN
扩展现实,extended reality,扩展现实,NOUN
3D打印,three-d printing,3D打印,NOUN
纳米技术,nanotechnology,纳米技术,NOUN
生物技术,biotechnology,生物技术,NOUN
航天技术,space technology,航天技术,NOUN
深海技术,deep sea technology,深海技术,NOUN
极地技术,polar technology,极地技术,NOUN
可再生能源,renewable energy,可再生能源,NOUN
清洁技术,clean technology,清洁技术,NOUN
绿色技术,green technology,绿色技术,NOUN
环保技术,environmental technology,环保技术,NOUN
碳捕获,carbon capture,碳捕获,NOUN
碳封存,carbon sequestration,碳封存,NOUN
碳交易,carbon trading,碳交易,NOUN
碳税,carbon tax,碳税,NOUN
碳足迹,carbon footprint,碳足迹,NOUN
股市,stock market,股市,NOUN
期货,futures,期货,NOUN
期权,options,期权,NOUN
白银,silver,白银,NOUN
原油,crude oil,原油,NOUN
铁,iron,铁,NOUN
铝,aluminum,铝,NOUN
锌,zinc,锌,NOUN
镍,nickel,镍,NOUN
锡,tin,锡,NOUN
铅,lead,铅,NOUN
汞,mercury,汞,NOUN
稀土,rare earth,稀土,NOUN
钻石,diamond,钻石,NOUN
翡翠,jadeite,翡翠,NOUN
珍珠,pearl,珍珠,NOUN
琥珀,amber,琥珀,NOUN
珊瑚,coral,珊瑚,NOUN
象牙,ivory,象牙,NOUN
犀角,rhinoceros horn,犀角,NOUN
皮革,leather,皮革,NOUN
棉布,cotton cloth,棉布,NOUN
麻布,linen,麻布,NOUN
羊毛,wool,羊毛,NOUN
羊绒,cashmere,羊绒,NOUN
化纤,synthetic fiber,化纤,NOUN
涤纶,polyester,涤纶,NOUN
尼龙,nylon,尼龙,NOUN
氨纶,spandex,氨纶,NOUN
国画,traditional Chinese painting,国画,NOUN
油画,oil painting,油画,NOUN
水彩,watercolor,水彩,NOUN
素描,sketch,素描,NOUN
版画,print,版画,NOUN
雕塑,sculpture,雕塑,NOUN
陶艺,ceramic art,陶艺,NOUN
剪纸,paper cutting,剪纸,NOUN
刺绣,embroidery,刺绣,NOUN
编织,weaving,编织,NOUN
陶器,pottery,陶器,NOUN
瓷器,porcelain,瓷器,NOUN
漆器,lacquerware,漆器,NOUN
青铜器,bronze ware,青铜器,NOUN
玉器,jade ware,玉器,NOUN
文物,cultural relic,文物,NOUN
遗产,heritage,遗产,NOUN
遗址,ruins,遗址,NOUN
古迹,historical site,古迹,NOUN
钢琴,piano,钢琴,NOUN
小提琴,violin,小提琴,NOUN
大提琴,cello,大提琴,NOUN
贝斯,bass,贝斯,NOUN
鼓,drum,鼓,NOUN
笛子,flute,笛子,NOUN
二胡,erhu,二胡,NOUN
古筝,guzheng,古筝,NOUN
琵琶,pipa,琵琶,NOUN
古琴,guqin,古琴,NOUN
箫,xiao,箫,NOUN
唢呐,suona,唢呐,NOUN
笙,sheng,笙,NOUN
编钟,bianzhong,编钟,NOUN
锣,gong,锣,NOUN
钹,cymbal,钹,NOUN
话剧,stage play,话剧,NOUN
音乐剧,musical,音乐剧,NOUN
歌剧,opera,歌剧,NOUN
芭蕾,ballet,芭蕾,NOUN
现代舞,modern dance,现代舞,NOUN
街舞,street dance,街舞,NOUN
拉丁舞,Latin dance,拉丁舞,NOUN
交谊舞,ballroom dance,交谊舞,NOUN
广场舞,square dance,广场舞,NOUN
杂技,acrobatics,杂技,NOUN
魔术,magic,魔术,NOUN
马戏,circus,马戏,NOUN
木偶戏,puppet show,木偶戏,NOUN
皮影戏,shadow play,皮影戏,NOUN
相声,crosstalk,相声,NOUN
小品,sketch,小品,NOUN
脱口秀,talk show,脱口秀,NOUN
足球,football,足球,NOUN
篮球,basketball,篮球,NOUN
高尔夫,golf,高尔夫,NOUN
台球,billiards,台球,NOUN
保龄球,bowling,保龄球,NOUN
棒球,baseball,棒球,NOUN
垒球,softball,垒球,NOUN
橄榄球,rugby,橄榄球,NOUN
曲棍球,hockey,曲棍球,NOUN
水球,water polo,水球,NOUN
手球,handball,手球,NOUN
摔跤,wrestling,摔跤,NOUN
举重,weightlifting,举重,NOUN
田径,track and field,田径,NOUN
马拉松,marathon,马拉松,NOUN
擦拭,wipe,擦拭,VERB
洗涤,wash,洗涤,VERB
晾晒,dry in the sun,晾晒,VERB
熨烫,iron,熨烫,VERB
缝补,mend,缝补,VERB
裁剪,cut,裁剪,VERB
种植,plant,种植,VERB
修剪,prune,修剪,VERB
采摘,pick,采摘,VERB
狩猎,hunt,狩猎,VERB
饲养,raise,饲养,VERB
放牧,graze,放牧,VERB
屠宰,slaughter,屠宰,VERB
腌制,pickle,腌制,VERB
烘干,dry,烘干,VERB
冷冻,freeze,冷冻,VERB
解冻,thaw,解冻,VERB
加热,heat,加热,VERB
煮沸,boil,煮沸,VERB
蒸煮,steam,蒸煮,VERB
烘烤,bake,烘烤,VERB
煎炒,stir-fry,煎炒,VERB
炖煮,stew,炖煮,VERB
焖烧,braise,焖烧,VERB
调味,season,调味,VERB
打哈欠,yawn,打哈欠,VERB
打嗝,burp,打嗝,VERB
放屁,fart,放屁,VERB
流眼泪,tear up,流眼泪,VERB
流汗,sweat,流汗,VERB
流血,bleed,流血,VERB
流脓,fester,流脓,VERB
思路,train of thought,思路,NOUN
果断,decisive,果断,ADJ
动摇,waver,动摇,VERB
执着,persistent,执着,ADJ
退让,yield,退让,VERB
进取,forge ahead,进取,VERB
拼搏,struggle,拼搏,VERB
鲁莽,reckless,鲁莽,ADJ
温和,gentle,温和,ADJ
暴躁,irritable,暴躁,ADJ
镇定,composed,镇定,ADJ
从容,unruffled,从容,ADJ
疲惫,exhausted,疲惫,ADJ
萎靡,dejected,萎靡,ADJ
振作,cheer up,振作,VERB
颓废,decadent,颓废,ADJ
消极,negative,消极,ADJ
内向,introverted,内向,ADJ
孤僻,eccentric,孤僻,ADJ
合群,sociable,合群,ADJ
友善,friendly,友善,ADJ
敌对,hostile,敌对,ADJ
冷漠,indifferent,冷漠,ADJ
疏远,distant,疏远,ADJ
生疏,unfamiliar,生疏,ADJ
谴责,condemn,谴责,VERB
认可,endorse,认可,VERB
排斥,exclude,排斥,VERB
包容,include,包容,VERB
鄙视,despise,鄙视,VERB
藐视,scorn,藐视,VERB
敬仰,admire,敬仰,VERB
蔑视,contemn,蔑视,VERB
爱戴,love and esteem,爱戴,VERB
憎恨,hate,憎恨,VERB
憎恶,abhor,憎恶,VERB
铭记,engrave in mind,铭记,VERB
挥霍,squander,挥霍,VERB
透支,overdraw,透支,VERB
结余,surplus,结余,NOUN
赤字,deficit,赤字,NOUN
盈利,profit,盈利,NOUN
收支,income and expense,收支,NOUN
账目,account,账目,NOUN
账单,bill,账单,NOUN
凭单,voucher,凭单,NOUN
汇票,draft,汇票,NOUN
本票,promissory note,本票,NOUN
押金,deposit,押金,NOUN
红利,dividend,红利,NOUN
佣金,commission,佣金,NOUN
回扣,kickback,回扣,NOUN
小费,tip,小费,NOUN
津贴,allowance,津贴,NOUN
补贴,subsidy,补贴,NOUN
补助,grant,补助,NOUN
救济,relief,救济,NOUN
慈善,charity,慈善,NOUN
捐赠,donation,捐赠,NOUN
赞助,sponsorship,赞助,NOUN
集资,fundraising,集资,NOUN
筹资,raise funds,筹资,VERB
募捐,solicit donations,募捐,VERB
众筹,crowdfunding,众筹,NOUN
众包,crowdsourcing,众包,NOUN
外包,outsourcing,外包,NOUN
内包,insourcing,内包,NOUN
众创,mass innovation,众创,NOUN
创客,maker,创客,NOUN
极客,geek,极客,NOUN
黑客,hacker,黑客,NOUN
孵化器,incubator,孵化器,NOUN
加速器,accelerator,加速器,NOUN
开发区,development zone,开发区,NOUN
特区,special zone,特区,NOUN
杰出,distinguished,杰出,ADJ
平庸,mediocre,平庸,ADJ
低劣,inferior,低劣,ADJ
精良,fine,精良,ADJ
粗糙,rough,粗糙,ADJ
精致,delicate,精致,ADJ
简陋,crude,简陋,ADJ
节俭,frugal,节俭,ADJ
昂贵,expensive,昂贵,ADJ
廉价,cheap,廉价,ADJ
珍贵,precious,珍贵,ADJ
稀有,rare,稀有,ADJ
常见,common,常见,ADJ
非典型,atypical,非典型,ADJ
非正式,informal,非正式,ADJ
民间,folk,民间,ADJ
前卫,avant-garde,前卫,ADJ
激进,radical,激进,ADJ
稳健,steady,稳健,ADJ
脆弱,fragile,脆弱,ADJ
敏捷,agile,敏捷,ADJ
迟缓,sluggish,迟缓,ADJ
高效,efficient,高效,ADJ
低效,inefficient,低效,ADJ
精准,precise,精准,ADJ
混乱,chaotic,混乱,ADJ
有序,orderly,有序,ADJ
无序,disorderly,无序,ADJ
零散,scattered,零散,ADJ
残缺,incomplete,残缺,ADJ
偏颇,biased,偏颇,ADJ
偏袒,to show partiality,偏袒,VERB
失衡,imbalanced,失衡,ADJ
融合,to integrate,融合,VERB
连接,to connect,连接,VERB
断开,to disconnect,断开,VERB
无关,irrelevant,无关,ADJ
迥异,different,迥异,ADJ
同等,equal,同等,ADJ
不等,unequal,不等,ADJ
不对称,asymmetrical,不对称,ADJ
不均,uneven,不均,ADJ
流动,mobile,流动,ADJ
静态,static,静态,ADJ
被动,passive,被动,ADJ
正面,positive,正面,ADJ
负面,negative,负面,ADJ
建设性,constructive,建设性,ADJ
破坏性,destructive,破坏性,ADJ
创造性,creative,创造性,ADJ
模仿性,imitative,模仿性,ADJ
创新性,innovative,创新性,ADJ
保守性,conservative,保守性,ADJ
进步性,progressive,进步性,ADJ
退步性,regressive,退步性,ADJ
革命性,revolutionary,革命性,ADJ
改良型,reformist,改良型,ADJ
颠覆性,disruptive,颠覆性,ADJ
渐进性,incremental,渐进性,ADJ
突破性,breakthrough,突破性,ADJ
渐进式,gradual,渐进式,ADJ
跳跃式,leapfrog,跳跃式,ADJ
渐进,progressive,渐进,ADJ
飞跃,leap,飞跃,NOUN
应对,cope with,应对,VERB
面对,confront,面对,VERB
山川,mountains and rivers,山川,NOUN
半岛,peninsula,半岛,NOUN
海峡,strait,海峡,NOUN
海湾,gulf,海湾,NOUN
海港,seaport,海港,NOUN
船坞,shipyard,船坞,NOUN
灯塔,lighthouse,灯塔,NOUN
航标,beacon,航标,NOUN
锚地,anchorage,锚地,NOUN
泊位,berth,泊位,NOUN
船闸,lock,船闸,NOUN
水坝,dam,水坝,NOUN
水闸,sluice,水闸,NOUN
水渠,irrigation canal,水渠,NOUN
水井,well,水井,NOUN
泉水,spring water,泉水,NOUN
矿泉,mineral spring,矿泉,NOUN
温泉,hot spring,温泉,NOUN
江河,river,江河,NOUN
沼泽,swamp,沼泽,NOUN
荒原,wasteland,荒原,NOUN
牧场,pasture,牧场,NOUN
林地,woodland,林地,NOUN
密林,dense forest,密林,NOUN
疏林,sparse forest,疏林,NOUN
竹林,bamboo forest,竹林,NOUN
松林,pine forest,松林,NOUN
杉林,fir forest,杉林,NOUN
果园,orchard,果园,NOUN
茶园,tea plantation,茶园,NOUN
葡萄园,vineyard,葡萄园,NOUN
菜园,vegetable garden,菜园,NOUN
苗圃,nursery,苗圃,NOUN
花圃,flower bed,花圃,NOUN
温室,greenhouse,温室,NOUN
大棚,polytunnel,大棚,NOUN
田地,field,田地,NOUN
农田,farmland,农田,NOUN
耕地,arable land,耕地,NOUN
荒地,wasteland,荒地,NOUN
空地,vacant lot,空地,NOUN
工地,construction site,工地,NOUN
场地,venue,场地,NOUN
运动场,sports field,运动场,NOUN
体育场,stadium,体育场,NOUN
游泳馆,swimming pool,游泳馆,NOUN
溜冰场,ice rink,溜冰场,NOUN
滑雪场,ski resort,滑雪场,NOUN
考勤,attendance,考勤,NOUN
考核,assessment,考核,NOUN
考查,examine,考查,VERB
考察,inspect,考察,VERB
测试,test,测试,NOUN
检测,test,检测,VERB
检验,inspect,检验,VERB
验证,verify,验证,VERB
认证,certify,认证,VERB
举证,provide evidence,举证,VERB
取证,collect evidence,取证,VERB
查证,verify,查证,VERB
落实,implement,落实,VERB
证实,confirm,证实,VERB
证伪,falsify,证伪,VERB
申报,declare,申报,VERB
备案,file for record,备案,VERB
记载,record,记载,VERB
案卷,case file,案卷,NOUN
卷宗,file,卷宗,NOUN
休息室,lounge,休息室,NOUN
候诊室,waiting room,候诊室,NOUN
候机室,departure lounge,候机室,NOUN
候车室,waiting hall,候车室,NOUN
贵宾室,VIP room,贵宾室,NOUN
更衣室,locker room,更衣室,NOUN
衣帽间,cloakroom,衣帽间,NOUN
储藏室,storage room,储藏室,NOUN
杂物间,utility room,杂物间,NOUN
工具间,tool room,工具间,NOUN
配电室,switch room,配电室,NOUN
控制室,control room,控制室,NOUN
监控室,monitoring room,监控室,NOUN
操作室,operation room,操作室,NOUN
调度室,dispatch room,调度室,NOUN
指挥室,command room,指挥室,NOUN
模范,model,模范,NOUN
榜样,example,榜样,NOUN
典范,paradigm,典范,NOUN
楷模,exemplar,楷模,NOUN
标兵,pace-setter,标兵,NOUN
先锋,vanguard,先锋,NOUN
先遣,advance guard,先遣,NOUN
前哨,outpost,前哨,NOUN
哨所,sentry post,哨所,NOUN
岗哨,sentry,岗哨,NOUN
哨兵,sentry,哨兵,NOUN
卫兵,guard,卫兵,NOUN
警卫,guard,警卫,NOUN
保镖,bodyguard,保镖,NOUN
门卫,doorman,门卫,NOUN
门房,porter,门房,NOUN
前台,reception,前台,NOUN
迎宾,greeter,迎宾,NOUN
导览,tour guide,导览,NOUN
领队,team leader,领队,NOUN
组长,group leader,组长,NOUN
班长,class monitor,班长,NOUN
课长,section chief,课长,NOUN
部长,minister,部长,NOUN
司长,department director,司长,NOUN
厅长,department head,厅长,NOUN
省长,governor,省长,NOUN
县长,county magistrate,县长,NOUN
区长,district head,区长,NOUN
镇长,town mayor,镇长,NOUN
乡长,township head,乡长,NOUN
村长,village head,村长,NOUN
里长,neighborhood head,里长,NOUN
春季,spring,春季,NOUN
夏季,summer,夏季,NOUN
秋季,autumn,秋季,NOUN
冬季,winter,冬季,NOUN
月份,month,月份,NOUN
周次,week number,周次,NOUN
千年,millennium,千年,NOUN
万年,ten thousand years,万年,NOUN
初期,initial stage,初期,NOUN
中期,middle stage,中期,NOUN
末期,final stage,末期,NOUN
早期,early stage,早期,NOUN
晚期,late stage,晚期,NOUN
前期,early phase,前期,NOUN
前夕,eve,前夕,NOUN
黎明,dawn,黎明,NOUN
拂晓,daybreak,拂晓,NOUN
清晨,early morning,清晨,NOUN
早晨,morning,早晨,NOUN
黄昏,dusk,黄昏,NOUN
日落,sunset,日落,NOUN
日暮,sundown,日暮,NOUN
深夜,late night,深夜,NOUN
子夜,midnight,子夜,NOUN
通宵,all night,通宵,NOUN
彻夜,all night,彻夜,ADV
整夜,whole night,整夜,ADV
连夜,overnight,连夜,ADV
趁夜,by night,趁夜,ADV
昼夜,day and night,昼夜,NOUN
白昼,daytime,白昼,NOUN
白天,daytime,白天,NOUN
整天,all day,整天,ADV
整日,all day long,整日,ADV
终日,all day long,终日,ADV
每日,daily,每日,ADV
日日,day by day,日日,ADV
日复一日,day after day,日复一日,ADV
年复一年,year after year,年复一年,ADV
逐年,year by year,逐年,ADV
按年,annually,按年,ADV
按月,monthly,按月,ADV
按周,weekly,按周,ADV
按日,daily,按日,ADV
按天,daily,按天,ADV
按小时,hourly,按小时,ADV
适时,timely,适时,ADJ
合时,well-timed,合时,ADJ
过时,outdated,过时,ADJ
届时,at the appointed time,届时,ADV
暂定,tentative,暂定,ADJ
暂缓,postpone,暂缓,VERB
暂停,suspend,暂停,VERB
截止,deadline,截止,NOUN
到期,expire,到期,VERB
逾期,overdue,逾期,ADJ
展期,extension,展期,NOUN
顺延,postpone,顺延,VERB
延后,postpone,延后,VERB
预先,in advance,预先,ADV
提早,early,提早,ADV
赶早,early,赶早,ADV
趁早,as early as possible,趁早,ADV
迟早,sooner or later,迟早,ADV
早晚,sooner or later,早晚,ADV
终将,eventually,终将,ADV
终归,eventually,终归,ADV
终究,after all,终究,ADV
欣慰,gratified,欣慰,ADJ
宽慰,comforted,宽慰,ADJ
慰藉,solace,慰藉,NOUN
宽心,relief,宽心,NOUN
忧虑,anxiety,忧虑,NOUN
焦急,anxious,焦急,ADJ
烦躁,irritable,烦躁,ADJ
易怒,short-tempered,易怒,ADJ
恼怒,annoyed,恼怒,ADJ
愤慨,indignant,愤慨,ADJ
义愤,righteous indignation,义愤,NOUN
悲愤,sorrow and indignation,悲愤,NOUN
气愤,angry,气愤,ADJ
愤懑,resentful,愤懑,ADJ
怨恨,resentment,怨恨,NOUN
抵触,resistance,抵触,NOUN
抗拒,resist,抗拒,VERB
抵制,boycott,抵制,VERB
示威,demonstrate,示威,VERB
游行,parade,游行,NOUN
集会,gathering,集会,NOUN
派对,party,派对,NOUN
酒会,reception,酒会,NOUN
茶话会,tea party,茶话会,NOUN
座谈会,symposium,座谈会,NOUN
研讨会,seminar,研讨会,NOUN
报告会,lecture,报告会,NOUN
交流会,exchange meeting,交流会,NOUN
洽谈会,business meeting,洽谈会,NOUN
展销会,trade fair,展销会,NOUN
展览会,exhibition,展览会,NOUN
拍卖会,auction,拍卖会,NOUN
竞标会,bidding meeting,竞标会,NOUN
招标会,tendering meeting,招标会,NOUN
开标会,bid opening,开标会,NOUN
评标会,bid evaluation,评标会,NOUN
定标会,bid awarding,定标会,NOUN
签约仪式,signing ceremony,签约仪式,NOUN
开幕仪式,opening ceremony,开幕仪式,NOUN
闭幕仪式,closing ceremony,闭幕仪式,NOUN
颁奖典礼,award ceremony,颁奖典礼,NOUN
启动仪式,launch ceremony,启动仪式,NOUN
奠基仪式,groundbreaking ceremony,奠基仪式,NOUN
竣工仪式,completion ceremony,竣工仪式,NOUN
落成典礼,inauguration,落成典礼,NOUN
揭幕仪式,unveiling ceremony,揭幕仪式,NOUN
交接,handover,交接,NOUN
退役,decommissioning,退役,NOUN
退伍,discharge,退伍,NOUN
入伍,enlistment,入伍,NOUN
授勋,medal awarding,授勋,NOUN
授衔,rank conferral,授衔,NOUN
晋升,promotion,晋升,NOUN
加冕,coronation,加冕,NOUN
登基,enthronement,登基,NOUN
即位,accession,即位,NOUN
退位,abdication,退位,NOUN
葬礼,funeral,葬礼,NOUN
纪念日,anniversary,纪念日,NOUN
假日,holiday,假日,NOUN
年假,annual leave,年假,NOUN
病假,sick leave,病假,NOUN
事假,personal leave,事假,NOUN
婚假,marriage leave,婚假,NOUN
产假,maternity leave,产假,NOUN
陪产假,paternity leave,陪产假,NOUN
丧假,bereavement leave,丧假,NOUN
调休,compensatory leave,调休,NOUN
补休,makeup leave,补休,NOUN
轮休,rotating leave,轮休,NOUN
当班,on shift,当班,VERB
加点,work overtime,加点,VERB
轮班,shift work,轮班,NOUN
倒班,shift rotation,倒班,NOUN
换班,shift swap,换班,NOUN
替班,cover a shift,替班,VERB
顶班,fill in,顶班,VERB
代班,substitute,代班,VERB
音响,audio equipment,音响,NOUN
功放,amplifier,功放,NOUN
话筒,microphone,话筒,NOUN
扩音器,megaphone,扩音器,NOUN
电铃,doorbell,电铃,NOUN
门铃,doorbell,门铃,NOUN
门锁,door lock,门锁,NOUN
门把手,door handle,门把手,NOUN
门链,door chain,门链,NOUN
门镜,peephole,门镜,NOUN
百叶窗,blinds,百叶窗,NOUN
卷帘,roller blind,卷帘,NOUN
纱窗,screen window,纱窗,NOUN
窗玻璃,window glass,窗玻璃,NOUN
窗框,window frame,窗框,NOUN
窗台,windowsill,窗台,NOUN
窗帘杆,curtain rod,窗帘杆,NOUN
地垫,floor mat,地垫,NOUN
门垫,doormat,门垫,NOUN
浴垫,bath mat,浴垫,NOUN
浴巾,bath towel,浴巾,NOUN
面巾,face towel,面巾,NOUN
手帕,handkerchief,手帕,NOUN
纸巾,tissue,纸巾,NOUN
湿巾,wet wipe,湿巾,NOUN
餐巾,napkin,餐巾,NOUN
餐巾纸,paper napkin,餐巾纸,NOUN
卫生纸,toilet paper,卫生纸,NOUN
卫生巾,sanitary pad,卫生巾,NOUN
尿布,diaper,尿布,NOUN
纸尿裤,disposable diaper,纸尿裤,NOUN
奶瓶,baby bottle,奶瓶,NOUN
奶嘴,pacifier,奶嘴,NOUN
积木,building blocks,积木,NOUN
拼图,puzzle,拼图,NOUN
玩偶,doll,玩偶,NOUN
毛绒玩具,plush toy,毛绒玩具,NOUN
遥控车,remote-controlled car,遥控车,NOUN
模型,model,模型,NOUN
手办,figure,手办,NOUN
乐器,musical instrument,乐器,NOUN
唱机,record player,唱机,NOUN
U盘,USB flash drive,U盘,NOUN
固态硬盘,solid-state drive,固态硬盘,NOUN
移动硬盘,external hard drive,移动硬盘,NOUN
影碟,video disc,影碟,NOUN
胶卷,film roll,胶卷,NOUN
相册,photo album,相册,NOUN
记事本,notepad,记事本,NOUN
便签,sticky note,便签,NOUN
信纸,letter paper,信纸,NOUN
邮票,postage stamp,邮票,NOUN
邮戳,postmark,邮戳,NOUN
邮筒,mailbox,邮筒,NOUN
快递,express delivery,快递,NOUN
寄件,send mail,寄件,VERB
收件,receive mail,收件,VERB
签收,sign for,签收,VERB
退回,return,退回,VERB
退货,return goods,退货,NOUN
换货,exchange goods,换货,NOUN
退款,refund,退款,NOUN
报销,reimburse,报销,VERB
报账,file expense,报账,VERB
买单,pay the bill,买单,VERB
找零,give change,找零,VERB
纸币,banknote,纸币,NOUN
钞票,banknote,钞票,NOUN
外币,foreign currency,外币,NOUN
本币,domestic currency,本币,NOUN
换汇,exchange currency,换汇,VERB
结汇,settle foreign exchange,结汇,VERB
售汇,sell foreign exchange,售汇,VERB
购汇,buy foreign exchange,购汇,VERB
付汇,pay foreign exchange,付汇,VERB
收汇,receive foreign exchange,收汇,VERB
晴天,sunny day,晴天,NOUN
阴天,cloudy day,阴天,NOUN
雨天,rainy day,雨天,NOUN
雪天,snowy day,雪天,NOUN
风天,windy day,风天,NOUN
雾天,foggy day,雾天,NOUN
暴风雨,storm,暴风雨,NOUN
雷阵雨,thundershower,雷阵雨,NOUN
毛毛雨,drizzle,毛毛雨,NOUN
大雨,heavy rain,大雨,NOUN
小雨,light rain,小雨,NOUN
中雨,moderate rain,中雨,NOUN
